diamond_id,hour_i,frame_i,side,hourly_open_time,hourly_close_time,hourly_open,hourly_close,rsi,sar,stop_price,confirm_bar_open_time,confirm_time,entry_time,status
489,23182,278196,1,2026-04-12 19:00:00+00:00,2026-04-12 20:00:00+00:00,71094.9,71060.7,35.316370886508466,23.36756291471511,71040.2,,,,cancelled_stop
490,23216,278604,-1,2026-04-14 05:00:00+00:00,2026-04-14 06:00:00+00:00,74362.3,74188.6,68.37910660104487,80.32093700399416,74407.0,,,,cancelled_stop
491,23305,279672,-1,2026-04-17 22:00:00+00:00,2026-04-17 23:00:00+00:00,77404.1,77260.0,63.576665706538456,77.49292952077681,77473.6,2026-04-17 23:20:00+00:00,2026-04-17 23:25:00+00:00,2026-04-17 23:25:00+00:00,entered
492,23342,280116,1,2026-04-19 11:00:00+00:00,2026-04-19 12:00:00+00:00,75197.3,75560.7,46.783276335163606,26.54321135321804,75186.0,2026-04-19 12:00:00+00:00,2026-04-19 12:05:00+00:00,2026-04-19 12:05:00+00:00,entered
493,23358,280308,1,2026-04-20 03:00:00+00:00,2026-04-20 04:00:00+00:00,74382.2,74600.1,43.6890630699832,24.087276147475833,74314.6,2026-04-20 04:50:00+00:00,2026-04-20 04:55:00+00:00,2026-04-20 04:55:00+00:00,entered
494,23419,281040,-1,2026-04-22 16:00:00+00:00,2026-04-22 17:00:00+00:00,79233.1,78703.4,68.38488948271966,81.53768005219348,79443.4,2026-04-22 20:25:00+00:00,2026-04-22 20:30:00+00:00,2026-04-22 20:30:00+00:00,entered
495,23528,282348,-1,2026-04-27 05:00:00+00:00,2026-04-27 06:00:00+00:00,78879.7,77740.1,40.51025695976068,78.21829312740527,78906.4,2026-04-27 06:00:00+00:00,2026-04-27 06:05:00+00:00,2026-04-27 06:05:00+00:00,entered
496,23546,282564,1,2026-04-27 23:00:00+00:00,2026-04-28 00:00:00+00:00,77019.1,77327.6,47.31424016764047,26.86947102611856,76962.5,,,,occupied_skip
497,23567,282816,1,2026-04-28 20:00:00+00:00,2026-04-28 21:00:00+00:00,76295.8,76432.6,44.90403944126809,28.40958992048681,76290.9,,,,occupied_skip
498,23635,283632,-1,2026-05-01 16:00:00+00:00,2026-05-01 17:00:00+00:00,78400.0,78169.8,66.58506612687515,81.63173864945789,78643.9,,,,occupied_skip
499,23667,284016,-1,2026-05-03 00:00:00+00:00,2026-05-03 01:00:00+00:00,78655.9,78510.2,57.045886971288425,70.128432849023,78728.0,2026-05-03 01:05:00+00:00,2026-05-03 01:10:00+00:00,2026-05-03 01:10:00+00:00,entered
500,23690,284292,-1,2026-05-03 23:00:00+00:00,2026-05-04 00:00:00+00:00,79141.4,78531.0,48.95563390008551,71.52923828821115,79266.7,2026-05-04 00:00:00+00:00,2026-05-04 00:05:00+00:00,2026-05-04 00:05:00+00:00,entered
501,23701,284424,-1,2026-05-04 10:00:00+00:00,2026-05-04 11:00:00+00:00,79801.3,78897.2,45.15322769599552,76.01679627069038,79862.7,2026-05-04 11:00:00+00:00,2026-05-04 11:05:00+00:00,2026-05-04 11:05:00+00:00,entered
502,23731,284784,-1,2026-05-05 16:00:00+00:00,2026-05-05 17:00:00+00:00,81484.4,81249.6,63.876930536306,71.38048863657409,81573.6,,,,cancelled_stop
503,23752,285036,-1,2026-05-06 13:00:00+00:00,2026-05-06 14:00:00+00:00,82189.2,81631.8,53.32824617689149,73.18565638860144,82189.5,2026-05-06 14:00:00+00:00,2026-05-06 14:05:00+00:00,2026-05-06 14:05:00+00:00,entered
504,23786,285444,1,2026-05-07 23:00:00+00:00,2026-05-08 00:00:00+00:00,79878.5,79979.2,39.4713432059653,29.110377688180435,79829.0,,,,occupied_skip
505,23834,286020,-1,2026-05-09 23:00:00+00:00,2026-05-10 00:00:00+00:00,80731.0,80631.6,56.735378381163336,70.35648027669892,80814.3,,,,occupied_skip
506,23855,286272,-1,2026-05-10 20:00:00+00:00,2026-05-10 21:00:00+00:00,81393.2,80696.2,45.12369924824857,78.59101190934756,81415.9,,,,occupied_skip
507,23900,286812,1,2026-05-12 17:00:00+00:00,2026-05-12 18:00:00+00:00,79950.0,80473.2,42.399785997030314,27.511937947015426,79900.0,2026-05-12 18:45:00+00:00,2026-05-12 18:50:00+00:00,2026-05-12 18:50:00+00:00,entered
508,23927,287136,1,2026-05-13 20:00:00+00:00,2026-05-13 21:00:00+00:00,79607.7,79676.7,40.98173958636518,23.16192786554683,79590.7,,,,cancelled_stop
509,23956,287484,-1,2026-05-15 01:00:00+00:00,2026-05-15 02:00:00+00:00,81471.8,81088.0,55.96683567018975,73.23492929200066,81583.3,2026-05-15 02:00:00+00:00,2026-05-15 02:05:00+00:00,2026-05-15 02:05:00+00:00,entered
510,23978,287748,1,2026-05-15 23:00:00+00:00,2026-05-16 00:00:00+00:00,79076.1,79082.4,37.875119957498605,28.3571749635435,79045.6,,,,cancelled_stop
511,23994,287940,1,2026-05-16 15:00:00+00:00,2026-05-16 16:00:00+00:00,78090.5,78200.0,34.229760075941456,23.04693861508231,78039.6,2026-05-16 16:20:00+00:00,2026-05-16 16:25:00+00:00,2026-05-16 16:25:00+00:00,entered
512,24006,288084,1,2026-05-17 03:00:00+00:00,2026-05-17 04:00:00+00:00,77860.7,77991.6,38.17447789799303,23.318969832034085,77844.1,2026-05-17 04:40:00+00:00,2026-05-17 04:45:00+00:00,2026-05-17 04:45:00+00:00,entered
513,24038,288468,1,2026-05-18 11:00:00+00:00,2026-05-18 12:00:00+00:00,76737.3,77253.6,45.20019155588154,23.2232234294746,76634.8,2026-05-18 12:00:00+00:00,2026-05-18 12:05:00+00:00,2026-05-18 12:05:00+00:00,entered
514,24158,289908,1,2026-05-23 11:00:00+00:00,2026-05-23 12:00:00+00:00,74678.3,74753.9,25.77362524163864,18.24947601440627,74672.1,,,,cancelled_stop
515,24176,290124,-1,2026-05-24 05:00:00+00:00,2026-05-24 06:00:00+00:00,76745.4,76780.0,61.34861079792636,74.34023659529032,76831.5,,,,cancelled_stop
516,24263,291168,1,2026-05-27 20:00:00+00:00,2026-05-27 21:00:00+00:00,75040.7,75237.3,41.04849024935967,26.908413261482835,75029.1,,,,cancelled_stop
517,24278,291348,1,2026-05-28 11:00:00+00:00,2026-05-28 12:00:00+00:00,73354.6,73474.1,35.47275831824692,18.022238802964964,73274.6,,,,cancelled_stop
518,24382,292596,1,2026-06-01 19:00:00+00:00,2026-06-01 20:00:00+00:00,71464.8,71574.5,31.57525573704109,16.676804222119046,71351.1,,,,cancelled_stop
519,24407,292896,1,2026-06-02 20:00:00+00:00,2026-06-02 21:00:00+00:00,67284.5,67548.0,22.43773997534589,12.31370467016177,66878.0,,,,cancelled_stop
520,24438,293268,1,2026-06-04 03:00:00+00:00,2026-06-04 04:00:00+00:00,63191.7,64330.4,40.79789066681918,18.06499899566373,63184.4,2026-06-04 04:15:00+00:00,2026-06-04 04:20:00+00:00,2026-06-04 04:20:00+00:00,entered
521,24519,294240,-1,2026-06-07 12:00:00+00:00,2026-06-07 13:00:00+00:00,62598.5,61867.1,53.05053614131355,71.62084610480534,62618.7,2026-06-07 13:00:00+00:00,2026-06-07 13:05:00+00:00,2026-06-07 13:05:00+00:00,entered
522,24574,294900,1,2026-06-09 19:00:00+00:00,2026-06-09 20:00:00+00:00,61759.9,62066.0,43.921845935600935,24.0169479940065,61684.2,2026-06-09 20:00:00+00:00,2026-06-09 20:05:00+00:00,2026-06-09 20:05:00+00:00,entered
523,24717,296616,-1,2026-06-15 18:00:00+00:00,2026-06-15 19:00:00+00:00,66822.9,66733.2,66.12180262470676,79.6522947008472,66899.3,2026-06-15 20:50:00+00:00,2026-06-15 20:55:00+00:00,2026-06-15 20:55:00+00:00,entered
524,24762,297156,1,2026-06-17 15:00:00+00:00,2026-06-17 16:00:00+00:00,65067.9,65720.0,54.07108645172215,27.60124134403111,64950.0,2026-06-17 16:00:00+00:00,2026-06-17 16:05:00+00:00,2026-06-17 16:05:00+00:00,entered
525,24795,297552,1,2026-06-19 00:00:00+00:00,2026-06-19 01:00:00+00:00,62920.8,62987.7,39.35433347211211,24.924971521795456,62807.9,,,,cancelled_stop
526,24868,298428,1,2026-06-22 01:00:00+00:00,2026-06-22 02:00:00+00:00,63860.0,64570.1,61.21192264706891,27.87804337934699,63820.0,2026-06-22 02:00:00+00:00,2026-06-22 02:05:00+00:00,2026-06-22 02:05:00+00:00,entered
527,24888,298668,-1,2026-06-22 21:00:00+00:00,2026-06-22 22:00:00+00:00,64411.4,64291.1,48.307931614382916,72.38804574155782,64456.7,,,,occupied_skip
528,24906,298884,1,2026-06-23 15:00:00+00:00,2026-06-23 16:00:00+00:00,62466.7,62459.9,32.178009931364315,22.36469120031427,62171.5,2026-06-23 16:10:00+00:00,2026-06-23 16:15:00+00:00,2026-06-23 16:15:00+00:00,entered
529,24935,299232,1,2026-06-24 20:00:00+00:00,2026-06-24 21:00:00+00:00,59920.8,60926.4,42.33988038940708,16.83820897048723,59815.2,2026-06-24 21:30:00+00:00,2026-06-24 21:35:00+00:00,2026-06-24 21:35:00+00:00,entered
530,24960,299532,1,2026-06-25 21:00:00+00:00,2026-06-25 22:00:00+00:00,59429.0,60179.8,47.378849819488444,22.6557542913402,59424.0,2026-06-25 22:00:00+00:00,2026-06-25 22:05:00+00:00,2026-06-25 22:05:00+00:00,entered
531,25035,300432,1,2026-06-29 00:00:00+00:00,2026-06-29 01:00:00+00:00,59548.9,59635.8,45.41800678368935,27.494422951458375,58978.2,,,,cancelled_stop
532,25077,300936,1,2026-06-30 18:00:00+00:00,2026-06-30 19:00:00+00:00,58401.4,58663.9,38.9073788727929,24.649548895917206,58337.3,2026-06-30 20:00:00+00:00,2026-06-30 20:05:00+00:00,2026-06-30 20:05:00+00:00,entered
533,25107,301296,-1,2026-07-02 00:00:00+00:00,2026-07-02 01:00:00+00:00,60003.1,59732.0,52.10211567770349,72.26426987465082,60012.0,2026-07-02 01:00:00+00:00,2026-07-02 01:05:00+00:00,2026-07-02 01:05:00+00:00,entered
534,25131,301584,-1,2026-07-03 00:00:00+00:00,2026-07-03 01:00:00+00:00,61537.0,61273.8,54.43470419949042,71.16129771812233,61556.1,,,,cancelled_stop
535,25160,301932,-1,2026-07-04 05:00:00+00:00,2026-07-04 06:00:00+00:00,62658.9,62447.4,57.58325240180728,74.31601043518324,62658.9,2026-07-04 06:00:00+00:00,2026-07-04 06:05:00+00:00,2026-07-04 06:05:00+00:00,entered
536,25179,302160,-1,2026-07-05 00:00:00+00:00,2026-07-05 01:00:00+00:00,63119.3,62962.8,56.96581382961213,74.39566657176053,63119.4,2026-07-05 01:00:00+00:00,2026-07-05 01:05:00+00:00,2026-07-05 01:05:00+00:00,entered
537,25208,302508,-1,2026-07-06 05:00:00+00:00,2026-07-06 06:00:00+00:00,63248.7,63085.3,50.852181939306845,73.33928378411879,63248.8,2026-07-06 06:00:00+00:00,2026-07-06 06:05:00+00:00,2026-07-06 06:05:00+00:00,entered
538,25218,302628,1,2026-07-06 15:00:00+00:00,2026-07-06 16:00:00+00:00,62019.4,63519.9,59.82826316366723,27.048337991938013,62019.4,2026-07-06 16:00:00+00:00,2026-07-06 16:05:00+00:00,2026-07-06 16:05:00+00:00,entered
539,25311,303744,-1,2026-07-10 12:00:00+00:00,2026-07-10 13:00:00+00:00,64397.7,64262.5,67.41003995518543,73.64590801563553,64587.0,,,,cancelled_stop
540,25379,304560,1,2026-07-13 08:00:00+00:00,2026-07-13 09:00:00+00:00,62951.6,63174.1,40.99936677106107,23.475253357999662,62902.0,,,,cancelled_stop
541,25416,305004,-1,2026-07-14 21:00:00+00:00,2026-07-14 22:00:00+00:00,64543.3,64652.8,73.29398679366943,77.83164615473844,64868.7,,,,cancelled_stop
542,25419,305040,-1,2026-07-15 00:00:00+00:00,2026-07-15 01:00:00+00:00,65010.0,64791.1,70.23023682196224,78.1092121584195,65039.1,2026-07-15 02:30:00+00:00,2026-07-15 02:35:00+00:00,2026-07-15 02:35:00+00:00,entered
543,25436,305244,-1,2026-07-15 17:00:00+00:00,2026-07-15 18:00:00+00:00,65088.9,65030.5,59.2980553136265,70.42985148182325,65170.7,2026-07-15 18:50:00+00:00,2026-07-15 18:55:00+00:00,2026-07-15 18:55:00+00:00,entered
544,25477,305736,1,2026-07-17 10:00:00+00:00,2026-07-17 11:00:00+00:00,62962.2,63145.6,38.00504123400499,24.83556511418864,62957.5,2026-07-17 11:40:00+00:00,2026-07-17 11:45:00+00:00,2026-07-17 11:45:00+00:00,entered
545,25518,306228,-1,2026-07-19 03:00:00+00:00,2026-07-19 04:00:00+00:00,64789.3,64689.9,67.42513859622788,79.49934825160655,64809.9,2026-07-19 04:10:00+00:00,2026-07-19 04:15:00+00:00,2026-07-19 04:15:00+00:00,entered
546,25579,306960,-1,2026-07-21 16:00:00+00:00,2026-07-21 17:00:00+00:00,66650.0,66510.4,65.14113416489852,74.82256802750518,66732.0,2026-07-21 17:50:00+00:00,2026-07-21 17:55:00+00:00,2026-07-21 17:55:00+00:00,entered
547,25631,307584,1,2026-07-23 20:00:00+00:00,2026-07-23 21:00:00+00:00,64817.9,65108.7,43.72175814632218,26.98641223305144,64807.3,,,,occupied_skip
548,25657,307896,1,2026-07-24 22:00:00+00:00,2026-07-24 23:00:00+00:00,64115.7,64132.5,34.82315285974866,25.677810051574383,64092.6,,,,cancelled_stop
549,25714,308580,-1,2026-07-27 07:00:00+00:00,2026-07-27 08:00:00+00:00,65387.2,65198.9,60.42834465334555,80.59229968196989,65423.6,2026-07-27 08:00:00+00:00,2026-07-27 08:05:00+00:00,2026-07-27 08:05:00+00:00,entered
550,25736,308844,1,2026-07-28 05:00:00+00:00,2026-07-28 06:00:00+00:00,63323.6,63418.3,31.109202647483727,21.957597630494433,63289.8,,,,cancelled_stop
551,25820,309852,1,2026-07-31 17:00:00+00:00,2026-07-31 18:00:00+00:00,62845.2,63211.9,37.47015664217435,20.475640593529974,62768.8,2026-08-01 02:25:00+00:00,2026-08-01 02:30:00+00:00,2026-08-01 02:30:00+00:00,entered
552,25849,310200,1,2026-08-01 22:00:00+00:00,2026-08-01 23:00:00+00:00,62785.6,62800.1,42.53110067332774,26.107047717204708,62760.0,2026-08-01 23:05:00+00:00,2026-08-01 23:10:00+00:00,2026-08-01 23:10:00+00:00,entered
553,25887,310656,1,2026-08-03 12:00:00+00:00,2026-08-03 13:00:00+00:00,62524.9,62672.6,41.65218178125813,29.91767799935539,62410.3,2026-08-03 13:20:00+00:00,2026-08-03 13:25:00+00:00,2026-08-03 13:25:00+00:00,entered
554,25987,311856,-1,2026-08-07 16:00:00+00:00,2026-08-07 17:00:00+00:00,64884.7,64780.0,54.47221935159696,74.95899739244842,65048.0,2026-08-07 17:00:00+00:00,2026-08-07 17:05:00+00:00,2026-08-07 17:05:00+00:00,entered
555,26041,312504,-1,2026-08-09 22:00:00+00:00,2026-08-09 23:00:00+00:00,65173.5,65043.3,51.207714340375745,72.68934243257205,65500.0,2026-08-09 23:00:00+00:00,2026-08-09 23:05:00+00:00,2026-08-09 23:05:00+00:00,entered
556,26067,312816,1,2026-08-11 00:00:00+00:00,2026-08-11 01:00:00+00:00,63947.6,64021.2,35.79038021844964,23.88319921096435,63844.7,,,,occupied_skip
557,26091,313104,1,2026-08-12 00:00:00+00:00,2026-08-12 01:00:00+00:00,63566.0,63714.2,44.28117300899307,28.57455340633399,63496.0,2026-08-12 01:00:00+00:00,2026-08-12 01:05:00+00:00,2026-08-12 01:05:00+00:00,entered
558,26154,313860,1,2026-08-14 15:00:00+00:00,2026-08-14 16:00:00+00:00,62590.1,62966.1,44.76839265426963,27.061925728944445,62590.0,2026-08-14 16:00:00+00:00,2026-08-14 16:05:00+00:00,2026-08-14 16:05:00+00:00,entered
559,26233,314808,-1,2026-08-17 22:00:00+00:00,2026-08-17 23:00:00+00:00,64345.1,64256.3,67.01638990128276,76.57860205639726,64386.7,,,,cancelled_stop
560,26255,315072,-1,2026-08-18 20:00:00+00:00,2026-08-18 21:00:00+00:00,64620.6,64552.8,57.52693441906283,70.89098363851453,64635.0,2026-08-18 21:40:00+00:00,2026-08-18 21:45:00+00:00,2026-08-18 21:45:00+00:00,entered
561,26285,315432,-1,2026-08-20 02:00:00+00:00,2026-08-20 03:00:00+00:00,69694.8,69292.3,75.2844086436323,92.94341927321231,69796.4,,,,cancelled_stop
562,26316,315804,-1,2026-08-21 09:00:00+00:00,2026-08-21 10:00:00+00:00,79275.9,77907.6,75.76047840767856,90.53866482344733,79386.9,2026-08-21 18:45:00+00:00,2026-08-21 18:50:00+00:00,2026-08-21 18:50:00+00:00,entered
563,26410,316932,-1,2026-08-25 07:00:00+00:00,2026-08-25 08:00:00+00:00,80547.0,79665.4,55.705414590935035,73.15601004155783,80788.0,2026-08-25 08:00:00+00:00,2026-08-25 08:05:00+00:00,2026-08-25 08:05:00+00:00,entered
564,26497,317976,1,2026-08-28 22:00:00+00:00,2026-08-28 23:00:00+00:00,77346.7,77728.1,34.24795215365168,25.078202220503755,77311.5,2026-08-29 09:35:00+00:00,2026-08-29 09:40:00+00:00,2026-08-29 09:40:00+00:00,entered
565,26543,318528,-1,2026-08-30 20:00:00+00:00,2026-08-30 21:00:00+00:00,78828.6,78560.0,52.56790286300235,77.79016404631203,78902.3,2026-08-30 21:00:00+00:00,2026-08-30 21:05:00+00:00,2026-08-30 21:05:00+00:00,entered
566,26640,319692,-1,2026-09-03 21:00:00+00:00,2026-09-03 22:00:00+00:00,81422.6,81553.7,77.17299800620759,85.8089694248283,82279.9,2026-09-04 01:25:00+00:00,2026-09-04 01:30:00+00:00,2026-09-04 01:30:00+00:00,entered
567,26734,320820,1,2026-09-07 19:00:00+00:00,2026-09-07 20:00:00+00:00,79163.6,79324.2,46.71632529996024,29.622095334277546,79115.4,,,,occupied_skip
568,26753,321048,1,2026-09-08 14:00:00+00:00,2026-09-08 15:00:00+00:00,77942.0,78525.9,44.92222083135206,29.897533932070303,77824.1,,,,occupied_skip
569,26807,321696,1,2026-09-10 20:00:00+00:00,2026-09-10 21:00:00+00:00,77136.1,77242.8,38.55972259859462,25.228893418878968,77080.0,,,,occupied_skip
570,26826,321924,-1,2026-09-11 15:00:00+00:00,2026-09-11 16:00:00+00:00,78762.9,77687.8,51.36399483831418,74.4804956661345,78812.8,2026-09-11 16:20:00+00:00,2026-09-11 16:25:00+00:00,2026-09-11 16:25:00+00:00,entered
571,26873,322488,1,2026-09-13 14:00:00+00:00,2026-09-13 15:00:00+00:00,76815.6,77168.9,53.616603167402616,27.881175195584277,76815.6,,,,occupied_skip
572,26904,322860,-1,2026-09-14 21:00:00+00:00,2026-09-14 22:00:00+00:00,79067.4,78728.2,62.333283747513384,77.4152028105569,79088.9,2026-09-14 22:20:00+00:00,2026-09-14 22:25:00+00:00,2026-09-14 22:25:00+00:00,entered
573,26922,323076,1,2026-09-15 15:00:00+00:00,2026-09-15 16:00:00+00:00,75911.2,76474.0,35.84333472598016,21.344971004806254,75792.1,2026-09-15 17:35:00+00:00,2026-09-15 17:40:00+00:00,2026-09-15 17:40:00+00:00,entered
574,26999,324000,-1,2026-09-18 20:00:00+00:00,2026-09-18 21:00:00+00:00,81179.9,81092.2,82.68006499173055,89.24460032349648,81205.9,,,,cancelled_stop
575,27020,324252,-1,2026-09-19 17:00:00+00:00,2026-09-19 18:00:00+00:00,81808.1,81431.2,63.751776960455935,76.57603673524343,81823.8,2026-09-19 18:15:00+00:00,2026-09-19 18:20:00+00:00,2026-09-19 18:20:00+00:00,open
