signal_i,entry_i,exit_i,side,entry_price,initial_risk,initial_stop,exit_price,exit_reason,tp_i,tp_price,partial,gross_r,net_r,tail_price_r,gross_pnl,fees,net_pnl,censored,ambiguous_bar_count,entry_open_beyond_target,same_open_be_approximation,marketable_be_approximation,signal_time,entry_time,exit_time,signal_close,month,hold_hours,rsi,gate_rsi_line,gate_sar_strong_same_bar,gate_sar_strong_window,gate_sar_direction
13792,13793,14186,1,2764.72,82.9416,2681.7783999999997,2880.56,opposite_signal_close,14028.0,2808.92,True,0.9647752153322363,0.8971437734502374,1.3966453504634604,80.02000000000021,5.60946,74.41054000000021,False,0,False,False,False,2024-02-17T13:20:00+00:00,2024-02-17T13:25:00+00:00,2024-02-18T22:10:00+00:00,2024-02-17T13:25:00+00:00,2024-02,32.833333333333336,32.26530207808112,False,False,False,False
14186,14187,14471,-1,2880.56,86.4168,2966.9768,2966.9768,initial_stop,,,False,-0.9999999999999997,-1.0676666666666663,-0.9999999999999997,-86.41679999999997,5.8475368,-92.26433679999997,False,0,False,False,False,2024-02-18T22:10:00+00:00,2024-02-18T22:15:00+00:00,2024-02-19T21:55:00+00:00,2024-02-18T22:15:00+00:00,2024-02,23.75,84.45384122647602,True,False,False,False
14210,14211,14471,-1,2882.99,86.48969999999998,2969.4797,2969.4797,initial_stop,,,False,-1.000000000000001,-1.0676666666666679,-1.000000000000001,-86.48970000000008,5.8524697,-92.34216970000008,False,0,False,False,False,2024-02-19T00:10:00+00:00,2024-02-19T00:15:00+00:00,2024-02-19T21:55:00+00:00,2024-02-19T00:15:00+00:00,2024-02,21.75,58.78857250401106,False,False,True,True
14283,14284,14622,-1,2926.46,87.7938,3014.2538,2920.60708,break_even,14607.0,2898.7200000000003,True,0.19131715451432557,0.12484180500217325,0.06666666666666453,16.796459999999797,5.83612354,10.960336459999798,False,0,False,False,False,2024-02-19T06:15:00+00:00,2024-02-19T06:20:00+00:00,2024-02-20T10:30:00+00:00,2024-02-19T06:20:00+00:00,2024-02,28.25,77.27329866974587,True,False,False,False
14475,14476,14658,-1,2981.36,89.4408,3070.8008,2975.39728,break_even,14607.0,2898.7200000000003,True,0.49531488984892724,0.42914353807210953,0.06666666666666655,44.30135999999993,5.9184186400000005,38.38294135999993,False,0,False,False,False,2024-02-19T22:15:00+00:00,2024-02-19T22:20:00+00:00,2024-02-20T13:30:00+00:00,2024-02-19T22:20:00+00:00,2024-02,15.25,73.88535774465184,True,False,False,False
14661,14662,14734,-1,2986.31,89.5893,3075.8993,2980.33738,break_even,14700.0,2889.38,True,0.574301953469889,0.5082095887566922,0.06666666666666674,51.45130999999992,5.92116869,45.53014130999992,False,0,False,False,False,2024-02-20T13:45:00+00:00,2024-02-20T13:50:00+00:00,2024-02-20T19:50:00+00:00,2024-02-20T13:50:00+00:00,2024-02,6.083333333333333,70.12955880151395,True,False,True,False
14736,14737,15067,-1,2979.79,89.3937,3069.1837,2973.83042,break_even,14900.0,2905.34,True,0.44974970271954295,0.3835327857555958,0.06666666666666876,40.20479,5.91937521,34.285414790000004,False,0,False,False,False,2024-02-20T20:00:00+00:00,2024-02-20T20:05:00+00:00,2024-02-21T23:35:00+00:00,2024-02-20T20:05:00+00:00,2024-02,27.583333333333332,74.47382309252652,True,True,True,True
15164,15165,15397,-1,2991.0,89.72999999999999,3080.73,2939.26,opposite_signal_close,15394.0,2952.12,True,0.504959322411679,0.43879761506742393,0.5766187451242593,45.309999999999945,5.9366900000000005,39.37330999999995,False,0,False,False,False,2024-02-22T07:40:00+00:00,2024-02-22T07:45:00+00:00,2024-02-23T03:05:00+00:00,2024-02-22T07:45:00+00:00,2024-02,19.416666666666668,79.70134423544003,True,False,False,False
15397,15398,15709,1,2939.26,88.1778,2851.0822000000003,2945.1385200000004,break_even,15705.0,2956.29,True,0.12989958923901454,0.06310302298310885,0.06666666666666902,11.454259999999977,5.889974260000001,5.564285739999976,False,0,False,False,False,2024-02-23T03:05:00+00:00,2024-02-23T03:10:00+00:00,2024-02-24T05:05:00+00:00,2024-02-23T03:10:00+00:00,2024-02,26.0,21.657378057558773,True,False,False,False
15454,15455,15861,1,2930.78,87.9234,2842.8566,2996.7,opposite_signal_close,15705.0,2956.29,True,0.5199412215633118,0.45275461367508185,0.7497435267516909,45.71499999999969,5.907275,39.80772499999969,False,0,False,False,False,2024-02-23T07:50:00+00:00,2024-02-23T07:55:00+00:00,2024-02-24T17:45:00+00:00,2024-02-23T07:55:00+00:00,2024-02,33.916666666666664,28.877205500427067,True,False,False,False
15671,15672,15861,1,2910.39,87.31169999999999,2823.0782999999997,2996.7,opposite_signal_close,15705.0,2956.29,True,0.757115025821282,0.689691244128794,0.9885273107727826,66.10500000000002,5.8868849999999995,60.21811500000002,False,0,False,False,False,2024-02-24T01:55:00+00:00,2024-02-24T02:00:00+00:00,2024-02-24T17:45:00+00:00,2024-02-24T02:00:00+00:00,2024-02,15.833333333333334,32.923607844353626,False,False,False,False
15861,15862,16169,-1,2996.71,89.90129999999999,3086.6113,3086.6113,initial_stop,,,False,-1.0,-1.0676666666666665,-1.0,-89.90129999999999,6.0833213,-95.98462129999999,False,0,False,False,False,2024-02-24T17:45:00+00:00,2024-02-24T17:50:00+00:00,2024-02-25T19:25:00+00:00,2024-02-24T17:50:00+00:00,2024-02,25.666666666666668,74.66305104102688,True,False,False,False
15961,15962,16178,-1,3031.64,90.94919999999999,3122.5892,3122.5892,initial_stop,,,False,-1.0000000000000002,-1.067666666666667,-1.0000000000000002,-90.94920000000002,6.1542292,-97.10342920000002,False,0,False,False,False,2024-02-25T02:05:00+00:00,2024-02-25T02:10:00+00:00,2024-02-25T20:10:00+00:00,2024-02-25T02:10:00+00:00,2024-02,18.083333333333332,83.3635951650916,True,False,False,False
16201,16202,16341,-1,3114.22,93.4266,3207.6465999999996,3048.9,opposite_signal_close,16336.0,3055.65,True,0.663033868298747,0.597030235500379,0.6991584837722845,61.94499999999971,6.166494999999999,55.77850499999971,False,0,False,False,False,2024-02-25T22:05:00+00:00,2024-02-25T22:10:00+00:00,2024-02-26T09:45:00+00:00,2024-02-25T22:10:00+00:00,2024-02,11.666666666666666,67.87016728273262,False,False,True,False
16341,16342,16418,1,3048.89,91.46669999999999,2957.4233,3161.21,opposite_signal_close,16415.0,3137.8,True,1.1000178206932167,1.0322511362058568,1.2279878906749688,100.61500000000024,6.1983950000000005,94.41660500000023,False,0,False,False,False,2024-02-26T09:45:00+00:00,2024-02-26T09:50:00+00:00,2024-02-26T16:10:00+00:00,2024-02-26T09:50:00+00:00,2024-02,6.416666666666667,25.209321433244128,True,False,False,False
16418,16419,16537,-1,3161.21,94.8363,3256.0463,3256.0463,initial_stop,,,False,-0.9999999999999994,-1.067666666666666,-0.9999999999999994,-94.83629999999994,6.4172563,-101.25355629999994,False,0,False,False,False,2024-02-26T16:10:00+00:00,2024-02-26T16:15:00+00:00,2024-02-27T02:05:00+00:00,2024-02-26T16:15:00+00:00,2024-02,9.916666666666666,79.10526693444359,True,False,True,False
16896,16897,17001,-1,3309.97,99.2991,3409.2691,3409.2691,initial_stop,,,False,-1.0000000000000018,-1.0676666666666685,-1.0000000000000018,-99.29910000000018,6.719239099999999,-106.01833910000018,False,0,False,False,False,2024-02-28T08:00:00+00:00,2024-02-28T08:05:00+00:00,2024-02-28T16:45:00+00:00,2024-02-28T08:05:00+00:00,2024-02,8.75,83.48833845052398,True,False,False,False
16918,16919,17005,-1,3355.58,100.6674,3456.2473999999997,3456.2473999999997,initial_stop,,,False,-0.9999999999999981,-1.0676666666666648,-0.9999999999999981,-100.66739999999982,6.811827399999999,-107.47922739999981,False,0,False,False,False,2024-02-28T09:50:00+00:00,2024-02-28T09:55:00+00:00,2024-02-28T17:05:00+00:00,2024-02-28T09:55:00+00:00,2024-02,7.25,71.26620320171388,True,False,False,False
16920,16921,17006,-1,3363.99,100.91969999999999,3464.9096999999997,3464.9096999999997,initial_stop,,,False,-0.9999999999999993,-1.0676666666666659,-0.9999999999999993,-100.91969999999992,6.828899699999999,-107.74859969999991,False,0,False,False,False,2024-02-28T10:00:00+00:00,2024-02-28T10:05:00+00:00,2024-02-28T17:10:00+00:00,2024-02-28T10:05:00+00:00,2024-02,7.166666666666667,73.75718359060902,True,False,False,False
16999,17000,17006,-1,3391.99,101.7597,3493.7497,3493.7497,initial_stop,,,False,-1.0000000000000007,-1.0676666666666674,-1.0000000000000007,-101.75970000000007,6.8857397,-108.64543970000007,False,0,False,False,False,2024-02-28T16:35:00+00:00,2024-02-28T16:40:00+00:00,2024-02-28T17:10:00+00:00,2024-02-28T16:40:00+00:00,2024-02,0.5833333333333334,68.63592492780626,False,False,False,False
17007,17008,17159,-1,3478.45,104.3535,3582.8035,3471.4930999999997,break_even,17010.0,3197.4500000000003,True,1.3797184569755672,1.314431508765876,0.06666666666666794,143.97844999999984,6.81292155,137.16552844999984,False,0,False,False,False,2024-02-28T17:15:00+00:00,2024-02-28T17:20:00+00:00,2024-02-29T05:55:00+00:00,2024-02-28T17:20:00+00:00,2024-02,12.666666666666666,79.32256079566449,True,False,False,False
17096,17097,17292,-1,3460.0,103.8,3563.8,3453.08,break_even,17288.0,3397.7000000000003,True,0.33342967244701255,0.2670964354527929,0.06666666666666737,34.6099999999999,6.88539,27.7246099999999,False,0,False,False,False,2024-02-29T00:40:00+00:00,2024-02-29T00:45:00+00:00,2024-02-29T17:00:00+00:00,2024-02-29T00:45:00+00:00,2024-02,16.333333333333332,78.90611344633564,True,False,True,False
17313,17314,17552,1,3367.62,101.0286,3266.5914,3374.35524,break_even,17480.0,3436.89,True,0.37615704859811955,0.3091142248828548,0.06666666666666643,38.00261999999998,6.7732426199999995,31.22937737999998,False,0,False,False,False,2024-02-29T18:45:00+00:00,2024-02-29T18:50:00+00:00,2024-03-01T14:40:00+00:00,2024-02-29T18:50:00+00:00,2024-02,19.916666666666668,29.2130082544015,True,False,True,True
17343,17344,17552,1,3355.84,100.6752,3255.1648,3362.55168,break_even,17480.0,3436.89,True,0.4358654365722621,0.3687629044690232,0.06666666666666554,43.88083999999981,6.755560839999999,37.125279159999806,False,0,False,False,False,2024-02-29T21:15:00+00:00,2024-02-29T21:20:00+00:00,2024-03-01T14:40:00+00:00,2024-02-29T21:20:00+00:00,2024-02,17.416666666666668,33.625924450593786,False,False,False,False
17347,17348,18246,1,3330.19,99.9057,3230.2843000000003,3524.68,opposite_signal_close,17480.0,3436.89,True,1.5073714512785537,1.4391974131606085,1.9467357718328362,150.5949999999998,6.810975,143.7840249999998,False,0,False,False,False,2024-02-29T21:35:00+00:00,2024-02-29T21:40:00+00:00,2024-03-04T00:30:00+00:00,2024-02-29T21:40:00+00:00,2024-02,74.91666666666667,30.48477614530735,False,False,False,False
18246,18247,18517,-1,3524.69,105.7407,3630.4307,3630.4307,initial_stop,,,False,-0.9999999999999983,-1.067666666666665,-0.9999999999999983,-105.74069999999983,7.1551206999999994,-112.89582069999983,False,0,False,False,False,2024-03-04T00:30:00+00:00,2024-03-04T00:35:00+00:00,2024-03-04T23:05:00+00:00,2024-03-04T00:35:00+00:00,2024-03,22.583333333333332,74.06005084243854,True,False,False,False
18468,18469,18575,-1,3588.32,107.6496,3695.9696000000004,3695.9696000000004,initial_stop,,,False,-1.0000000000000018,-1.0676666666666683,-1.0000000000000018,-107.64960000000019,7.284289600000001,-114.93388960000019,False,0,False,False,False,2024-03-04T19:00:00+00:00,2024-03-04T19:05:00+00:00,2024-03-05T03:55:00+00:00,2024-03-04T19:05:00+00:00,2024-03,8.916666666666666,59.67145548487943,False,False,False,False
18518,18519,18576,-1,3635.51,109.06530000000001,3744.5753000000004,3744.5753000000004,initial_stop,,,False,-1.0000000000000018,-1.0676666666666685,-1.0000000000000018,-109.0653000000002,7.380085300000001,-116.44538530000021,False,0,False,False,False,2024-03-04T23:10:00+00:00,2024-03-04T23:15:00+00:00,2024-03-05T04:00:00+00:00,2024-03-04T23:15:00+00:00,2024-03,4.833333333333333,74.69147913319597,True,False,False,False
18595,18596,18878,-1,3717.02,111.5106,3828.5306,3709.58596,break_even,18733.0,3607.9500000000003,True,0.5223899790692536,0.4562457023816561,0.06666666666666753,58.2520199999999,7.37578798,50.876232019999904,False,0,False,False,False,2024-03-05T05:35:00+00:00,2024-03-05T05:40:00+00:00,2024-03-06T05:10:00+00:00,2024-03-05T05:40:00+00:00,2024-03,23.583333333333332,58.01345164526464,False,False,True,False
18708,18709,18913,-1,3805.24,114.15719999999999,3919.3972,3797.62952,break_even,18733.0,3607.9500000000003,True,0.8974487811544053,0.831679563268893,0.06666666666666514,102.45023999999967,7.508029759999999,94.94221023999967,False,0,False,False,False,2024-03-05T15:00:00+00:00,2024-03-05T15:05:00+00:00,2024-03-06T08:05:00+00:00,2024-03-05T15:05:00+00:00,2024-03,17.083333333333332,66.45235945279047,False,False,True,False
19310,19311,19554,-1,3856.98,115.7094,3972.6894,3972.6894,initial_stop,,,False,-1.0000000000000016,-1.0676666666666683,-1.0000000000000016,-115.70940000000019,7.8296694,-123.53906940000019,False,0,False,False,False,2024-03-07T17:10:00+00:00,2024-03-07T17:15:00+00:00,2024-03-08T13:30:00+00:00,2024-03-07T17:15:00+00:00,2024-03,20.333333333333332,65.7831352917405,False,False,False,False
19317,19318,19569,-1,3869.78,116.0934,3985.8734000000004,3985.8734000000004,initial_stop,,,False,-1.0000000000000018,-1.0676666666666683,-1.0000000000000018,-116.0934000000002,7.855653400000001,-123.9490534000002,False,0,False,False,False,2024-03-07T17:45:00+00:00,2024-03-07T17:50:00+00:00,2024-03-08T14:45:00+00:00,2024-03-07T17:50:00+00:00,2024-03,21.0,65.23243763374984,False,False,False,False
19350,19351,19596,-1,3922.07,117.6621,4039.7321,3914.22586,break_even,19584.0,3865.06,True,0.27559486019712537,0.20920378839065584,0.06666666666666796,32.427070000000185,7.8117129300000006,24.615357070000186,False,1,False,False,False,2024-03-07T20:30:00+00:00,2024-03-07T20:35:00+00:00,2024-03-08T17:00:00+00:00,2024-03-07T20:35:00+00:00,2024-03,20.5,76.3901037715107,True,False,False,False
20345,20346,20476,-1,3972.12,119.16359999999999,4091.2835999999998,4091.2835999999998,initial_stop,,,False,-0.9999999999999989,-1.0676666666666657,-0.9999999999999989,-119.16359999999986,8.0634036,-127.22700359999986,False,0,False,False,False,2024-03-11T07:25:00+00:00,2024-03-11T07:30:00+00:00,2024-03-11T18:20:00+00:00,2024-03-11T07:30:00+00:00,2024-03,10.916666666666666,84.82593315911735,True,False,False,False
20348,20349,20620,-1,3987.23,119.6169,4106.8469000000005,4015.44,break_even_marketable,20620.0,4015.44,True,-0.2358362405312296,-0.3027387434384275,-0.2358362405312296,-28.210000000000036,8.00267,-36.21267000000004,False,1,False,False,True,2024-03-11T07:40:00+00:00,2024-03-11T07:45:00+00:00,2024-03-12T06:20:00+00:00,2024-03-11T07:45:00+00:00,2024-03,22.666666666666668,75.08296307515664,True,False,False,False
20741,20742,20999,1,3925.97,117.77909999999999,3808.1908999999996,3933.82194,break_even,20919.0,4075.63,True,0.6686752573249428,0.6013399154009512,0.06666666666666679,78.75597000000016,7.9306959699999995,70.82527403000016,False,0,False,False,False,2024-03-12T16:25:00+00:00,2024-03-12T16:30:00+00:00,2024-03-13T13:55:00+00:00,2024-03-12T16:30:00+00:00,2024-03,21.5,18.514357163846483,True,False,False,False
21284,21285,21346,1,3892.45,116.77349999999998,3775.6765,3775.6765,initial_stop,,,False,-0.9999999999999983,-1.065666666666665,-0.9999999999999983,-116.77349999999979,7.6681265,-124.44162649999978,False,0,False,False,False,2024-03-14T13:40:00+00:00,2024-03-14T13:45:00+00:00,2024-03-14T18:50:00+00:00,2024-03-14T13:45:00+00:00,2024-03,5.166666666666667,25.67915660216319,True,False,True,False
21287,21288,21346,1,3878.47,116.35409999999999,3762.1159,3762.1159,initial_stop,,,False,-1.0000000000000002,-1.065666666666667,-1.0000000000000002,-116.35410000000002,7.6405859,-123.99468590000002,False,0,False,False,False,2024-03-14T13:55:00+00:00,2024-03-14T14:00:00+00:00,2024-03-14T18:50:00+00:00,2024-03-14T14:00:00+00:00,2024-03,4.916666666666667,31.49087965178228,False,False,True,False
21298,21299,21346,1,3880.12,116.4036,3763.7164,3763.7164,initial_stop,,,False,-1.0000000000000009,-1.0656666666666674,-1.0000000000000009,-116.4036000000001,7.6438364,-124.0474364000001,False,0,False,False,False,2024-03-14T14:50:00+00:00,2024-03-14T14:55:00+00:00,2024-03-14T18:50:00+00:00,2024-03-14T14:55:00+00:00,2024-03,4.0,38.04019716783083,False,False,True,True
21307,21308,21442,1,3823.88,114.7164,3709.1636000000003,3709.1636000000003,initial_stop,,,False,-0.9999999999999982,-1.065666666666665,-0.9999999999999982,-114.7163999999998,7.533043600000001,-122.2494435999998,False,0,False,False,False,2024-03-14T15:35:00+00:00,2024-03-14T15:40:00+00:00,2024-03-15T02:50:00+00:00,2024-03-14T15:40:00+00:00,2024-03,11.25,30.456288030682472,False,False,True,False
21637,21638,21865,-1,3796.37,113.8911,3910.2610999999997,3652.05,opposite_signal_close,21649.0,3635.26,True,1.3408861623076755,1.2755603818033165,1.2671753982532412,152.7149999999997,7.440025,145.2749749999997,False,0,False,False,False,2024-03-15T19:05:00+00:00,2024-03-15T19:10:00+00:00,2024-03-16T14:05:00+00:00,2024-03-15T19:10:00+00:00,2024-03,19.0,82.88249957582417,True,False,False,False
21865,21866,21954,1,3652.05,109.5615,3542.4885000000004,3542.4885000000004,initial_stop,,,False,-0.9999999999999982,-1.065666666666665,-0.9999999999999982,-109.5614999999998,7.194538500000001,-116.7560384999998,False,0,False,False,False,2024-03-16T14:05:00+00:00,2024-03-16T14:10:00+00:00,2024-03-16T21:30:00+00:00,2024-03-16T14:10:00+00:00,2024-03,7.416666666666667,37.7570783706466,False,False,False,False
21955,21956,22067,1,3560.63,106.8189,3453.8111,3453.8111,initial_stop,,,False,-1.000000000000002,-1.0656666666666688,-1.000000000000002,-106.81890000000021,7.0144411,-113.83334110000021,False,0,False,False,False,2024-03-16T21:35:00+00:00,2024-03-16T21:40:00+00:00,2024-03-17T06:55:00+00:00,2024-03-16T21:40:00+00:00,2024-03,9.333333333333334,35.1054993030795,False,False,False,False
21975,21976,22450,1,3491.28,104.7384,3386.5416,3498.26256,break_even,22172.0,3626.75,True,0.6800397943829566,0.612693087921907,0.06666666666666592,71.22627999999986,7.053786280000001,64.17249371999986,False,0,False,False,False,2024-03-16T23:15:00+00:00,2024-03-16T23:20:00+00:00,2024-03-18T14:50:00+00:00,2024-03-16T23:20:00+00:00,2024-03,39.583333333333336,24.899009401345012,True,False,True,False
22449,22450,22577,1,3505.21,105.1563,3400.0537,3400.0537,initial_stop,,,False,-1.0000000000000009,-1.0656666666666677,-1.0000000000000009,-105.1563000000001,6.9052637,-112.06156370000011,False,0,False,False,False,2024-03-18T14:45:00+00:00,2024-03-18T14:50:00+00:00,2024-03-19T01:25:00+00:00,2024-03-18T14:50:00+00:00,2024-03,10.666666666666666,26.77952534529679,True,False,False,False
22476,22477,22604,1,3485.85,104.57549999999999,3381.2745,3381.2745,initial_stop,,,False,-0.9999999999999993,-1.065666666666666,-0.9999999999999993,-104.57549999999992,6.8671245,-111.44262449999992,False,0,False,False,False,2024-03-18T17:00:00+00:00,2024-03-18T17:05:00+00:00,2024-03-19T03:40:00+00:00,2024-03-18T17:05:00+00:00,2024-03,10.666666666666666,33.27501023791339,False,False,False,False
22575,22576,22647,1,3425.19,102.7557,3322.4343,3322.4343,initial_stop,,,False,-1.0000000000000016,-1.065666666666668,-1.0000000000000016,-102.75570000000016,6.7476243,-109.50332430000016,False,0,False,False,False,2024-03-19T01:15:00+00:00,2024-03-19T01:20:00+00:00,2024-03-19T07:15:00+00:00,2024-03-19T01:20:00+00:00,2024-03,6.0,19.833905317225742,True,False,False,False
22662,22663,22834,1,3295.12,98.8536,3196.2664,3196.2664,initial_stop,,,False,-0.9999999999999991,-1.0656666666666659,-0.9999999999999991,-98.85359999999991,6.4913864,-105.34498639999991,False,0,False,False,False,2024-03-19T08:30:00+00:00,2024-03-19T08:35:00+00:00,2024-03-19T22:50:00+00:00,2024-03-19T08:35:00+00:00,2024-03,14.333333333333334,32.389587305155985,False,False,False,False
