sample_id,symbol,class_status,box_status,split,window_start_time,decision_time,original_source_path,matching_current_sources,current_window_ohlcv_agreement,recovered_image_path,image_exact_sha,recovered_source_path,numeric_timestamp_link,full_historical_ohlc_parity,core_start_time,core_end_time,post_core_visible_bars,original_window_start_bar,original_window_end_bar,recovered_window_start_bar,recovered_window_end_bar
WOO_USDT_SWAP_004130__b0,WOO_USDT_SWAP,confirmed,rule_verified,train,2025-07-14 16:30:00+00:00,2025-07-14 19:45:00+00:00,data/kline_fetched/okx_WOO_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/WOO_USDT_SWAP_004130__b0.png,True,data/kline_fetched/okx_WOO_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,2025-07-14 17:45:00+00:00,2025-07-14 19:00:00+00:00,3.0,3931,3944,3931,3944
WOO_USDT_SWAP_017130__b0,WOO_USDT_SWAP,confirmed,rule_verified,train,2025-11-27 20:00:00+00:00,2025-11-27 23:00:00+00:00,data/kline_fetched/okx_WOO_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/WOO_USDT_SWAP_017130__b0.png,True,data/kline_fetched/okx_WOO_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,2025-11-27 21:15:00+00:00,2025-11-27 22:15:00+00:00,3.0,17001,17013,17001,17013
W_USDT_SWAP_030081__b0,W_USDT_SWAP,rejected,none,val,2026-04-11 23:30:00+00:00,2026-04-12 02:30:00+00:00,data/kline_fetched/okx_W_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/W_USDT_SWAP_030081__b0.png,True,data/kline_fetched/okx_W_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,,,,29975,29987,29975,29987
neg_W_USDT_SWAP_000930__b0,W_USDT_SWAP,rejected,none,train,2025-08-11 17:00:00+00:00,2025-08-11 20:15:00+00:00,data/kline_fetched/okx_W_USDT_SWAP_15m_41071.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_W_USDT_SWAP_000930__b0.png,True,data/kline_fetched/okx_W_USDT_SWAP_15m_41900.csv,True,unverified_no_original_source_sha,,,,6621,6634,6621,6634
XRP_USDT_SWAP_022784__b0,XRP_USDT_SWAP,confirmed,rule_verified,train,2026-01-24 21:30:00+00:00,2026-01-25 01:15:00+00:00,data/kline_fetched/okx_XRP_USDT_SWAP_15m_41174.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/XRP_USDT_SWAP_022784__b0.png,True,data/kline_deep/okx_XRP_USDT_SWAP_15m_158499.csv,True,unverified_no_original_source_sha,2026-01-24 22:45:00+00:00,2026-01-25 00:15:00+00:00,4.0,22678,22693,142291,142306
YGG_USDT_SWAP_001730__b0,YGG_USDT_SWAP,confirmed,rule_verified,train,2025-06-20 13:00:00+00:00,2025-06-20 16:15:00+00:00,data/kline_fetched/okx_YGG_USDT_SWAP_15m_41070.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/YGG_USDT_SWAP_001730__b0.png,True,data/kline_fetched/okx_YGG_USDT_SWAP_15m_41899.csv,True,unverified_no_original_source_sha,2025-06-20 14:15:00+00:00,2025-06-20 15:30:00+00:00,3.0,1612,1625,1612,1625
ownerno_hardneg200_v1_T002,ZBT_USDT_SWAP,rejected,none,train,2026-01-15 06:15:00+00:00,2026-01-15 10:30:00+00:00,data/kline_fetched/okx_ZBT_USDT_SWAP_15m_28040.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_hardneg200_v1_T002.png,True,data/kline_fetched/okx_ZBT_USDT_SWAP_15m_28869.csv,True,unverified_no_original_source_sha,,,,8619,8636,8619,8636
neg_okx_ZETA_USDT_SWAP_004660__b0,ZETA_USDT_SWAP,rejected,none,train,2025-12-31 10:30:00+00:00,2025-12-31 13:15:00+00:00,data/kline_fetched/okx_ZETA_USDT_SWAP_15m_41070.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_okx_ZETA_USDT_SWAP_004660__b0.png,True,data/kline_fetched/okx_ZETA_USDT_SWAP_15m_41899.csv,True,unverified_no_original_source_sha,,,,20226,20237,20226,20237
okx_ZETA_USDT_SWAP_016960__b0,ZETA_USDT_SWAP,rejected,none,train,2025-11-28 14:15:00+00:00,2025-11-28 17:00:00+00:00,data/kline_fetched/okx_ZETA_USDT_SWAP_15m_41070.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_ZETA_USDT_SWAP_016960__b0.png,True,data/kline_fetched/okx_ZETA_USDT_SWAP_15m_41899.csv,True,unverified_no_original_source_sha,,,,17073,17084,17073,17084
neg_ZIL_USDT_SWAP_004930__b0,ZIL_USDT_SWAP,rejected,none,train,2025-07-03 16:15:00+00:00,2025-07-03 20:00:00+00:00,data/kline_fetched/okx_ZIL_USDT_SWAP_15m_41070.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/neg_ZIL_USDT_SWAP_004930__b0.png,True,data/kline_fetched/okx_ZIL_USDT_SWAP_15m_41899.csv,True,unverified_no_original_source_sha,,,,2873,2888,2873,2888
okx_ZK_USDT_SWAP_010660__b0,ZK_USDT_SWAP,confirmed,rule_verified,train,2025-09-21 21:45:00+00:00,2025-09-22 00:45:00+00:00,data/kline_fetched/okx_ZK_USDT_SWAP_15m_41175.csv,2,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/okx_ZK_USDT_SWAP_010660__b0.png,True,data/kline_deep/okx_ZK_USDT_SWAP_15m_72422.csv,True,unverified_no_original_source_sha,2025-09-21 23:00:00+00:00,2025-09-22 00:00:00+00:00,3.0,10679,10691,44214,44226
okx_ZORA_USDT_SWAP_018160__b0,ZORA_USDT_SWAP,rejected,none,val,2026-04-18 05:00:00+00:00,2026-04-18 09:30:00+00:00,data/kline_fetched/okx_ZORA_USDT_SWAP_15m_28713.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/val/okx_ZORA_USDT_SWAP_018160__b0.png,True,data/kline_fetched/okx_ZORA_USDT_SWAP_15m_29541.csv,True,unverified_no_original_source_sha,,,,18214,18232,18214,18232
ownerno_hardneg200_v1_T142,ZORA_USDT_SWAP,rejected,none,train,2026-03-01 07:00:00+00:00,2026-03-01 09:45:00+00:00,data/kline_fetched/okx_ZORA_USDT_SWAP_15m_28713.csv,1,True,archive/consolidated/yoyo-trading/datasets/dataset_v3_2_reviewed_core_v1/images/train/ownerno_hardneg200_v1_T142.png,True,data/kline_fetched/okx_ZORA_USDT_SWAP_15m_29541.csv,True,unverified_no_original_source_sha,,,,13614,13625,13614,13625
